,index_i,county_i,index_j,county_j,cij
27526,140,Taylor,138,Taliaferro,0
27527,140,Taylor,139,Tattnall,0
27528,140,Taylor,140,Taylor,0
27529,140,Taylor,141,Telfair,0
27530,140,Taylor,142,Terrell,0
27531,140,Taylor,143,Thomas,0
27532,140,Taylor,144,Tift,0
27533,140,Taylor,145,Toombs,0
27534,140,Taylor,146,Towns,0
27535,140,Taylor,147,Treutlen,0
27536,140,Taylor,148,Troup,0
27537,140,Taylor,149,Turner,0
27538,140,Taylor,150,Twiggs,0
27539,140,Taylor,151,Union,0
27540,140,Taylor,152,Upson,1
27541,140,Taylor,153,Walker,0
27542,140,Taylor,154,Walton,0
27543,140,Taylor,155,Ware,0
27544,140,Taylor,156,Warren,0
27545,140,Taylor,157,Washington,0
27546,140,Taylor,158,Wayne,0
27547,140,Taylor,159,Webster,0
27548,140,Taylor,160,Wheeler,0
27549,140,Taylor,161,White,0
27550,140,Taylor,162,Whitfield,0
27551,140,Taylor,163,Wilcox,0
27552,140,Taylor,164,Wilkes,0
27553,140,Taylor,165,Wilkinson,0
27554,140,Taylor,166,Worth,0
27555,141,Telfair,0,Appling,0
27556,141,Telfair,1,Atkinson,0
27557,141,Telfair,2,Bacon,0
27558,141,Telfair,3,Baker,0
27559,141,Telfair,4,Baldwin,0
27560,141,Telfair,5,Banks,0
27561,141,Telfair,6,Barrow,0
27562,141,Telfair,7,Bartow,0
27563,141,Telfair,8,Ben,1
27564,141,Telfair,9,Berrien,0
27565,141,Telfair,10,Bibb,0
27566,141,Telfair,11,Bleckley,0
27567,141,Telfair,12,Brantley,0
27568,141,Telfair,13,Brooks,0
27569,141,Telfair,14,Bryan,0
27570,141,Telfair,15,Bulloch,0
27571,141,Telfair,16,Burke,0
27572,141,Telfair,17,Butts,0
27573,141,Telfair,18,Calhoun,0
27574,141,Telfair,19,Camden,0
27575,141,Telfair,20,Candler,0
27576,141,Telfair,21,Carroll,0
27577,141,Telfair,22,Catoosa,0
27578,141,Telfair,23,Charlton,0
27579,141,Telfair,24,Chatham,0
27580,141,Telfair,25,Chattahoochee,0
27581,141,Telfair,26,Chattooga,0
27582,141,Telfair,27,Cherokee,0
27583,141,Telfair,28,Clarke,0
27584,141,Telfair,29,Clay,0
27585,141,Telfair,30,Clayton,0
27586,141,Telfair,31,Clinch,0
27587,141,Telfair,32,Cobb,0
27588,141,Telfair,33,Cobb,0
27589,141,Telfair,34,Cobb,0
27590,141,Telfair,35,Coffee,1
27591,141,Telfair,36,Colquitt,0
27592,141,Telfair,37,Columbia,0
27593,141,Telfair,38,Cook,0
27594,141,Telfair,39,Coweta,0
27595,141,Telfair,40,Crawford,0
27596,141,Telfair,41,Crisp,0
27597,141,Telfair,42,Dade,0
27598,141,Telfair,43,Dawson,0
27599,141,Telfair,44,DeKalb,0
27600,141,Telfair,45,DeKalb,0
27601,141,Telfair,46,DeKalb,0
27602,141,Telfair,47,Decatur,0
27603,141,Telfair,48,Dodge,1
27604,141,Telfair,49,Dooly,0
27605,141,Telfair,50,Dougherty,0
27606,141,Telfair,51,Douglas,0
27607,141,Telfair,52,Early,0
27608,141,Telfair,53,Echols,0
27609,141,Telfair,54,Effingham,0
27610,141,Telfair,55,Elbert,0
27611,141,Telfair,56,Emanuel,0
27612,141,Telfair,57,Evans,0
27613,141,Telfair,58,Fannin,0
27614,141,Telfair,59,Fayette,0
27615,141,Telfair,60,Floyd,0
27616,141,Telfair,61,Forsyth,0
27617,141,Telfair,62,Franklin,0
27618,141,Telfair,63,Fulton,0
27619,141,Telfair,64,Fulton,0
27620,141,Telfair,65,Fulton,0
27621,141,Telfair,66,Gilmer,0
27622,141,Telfair,67,Glascock,0
27623,141,Telfair,68,Glynn,0
27624,141,Telfair,69,Gordon,0
27625,141,Telfair,70,Grady,0
27626,141,Telfair,71,Greene,0
27627,141,Telfair,72,Gwinnett,0
27628,141,Telfair,73,Gwinnett,0
27629,141,Telfair,74,Gwinnett,0
27630,141,Telfair,75,Habersham,0
27631,141,Telfair,76,Hall,0
27632,141,Telfair,77,Hancock,0
27633,141,Telfair,78,Haralson,0
27634,141,Telfair,79,Harris,0
27635,141,Telfair,80,Hart,0
27636,141,Telfair,81,Heard,0
27637,141,Telfair,82,Henry,0
27638,141,Telfair,83,Houston,0
27639,141,Telfair,84,Irwin,0
27640,141,Telfair,85,Jackson,0
27641,141,Telfair,86,Jasper,0
27642,141,Telfair,87,Jeff,1
27643,141,Telfair,88,Jefferson,0
27644,141,Telfair,89,Jenkins,0
27645,141,Telfair,90,Johnson,0
27646,141,Telfair,91,Jones,0
27647,141,Telfair,92,Lamar,0
27648,141,Telfair,93,Lanier,0
27649,141,Telfair,94,Laurens,0
27650,141,Telfair,95,Lee,0
27651,141,Telfair,96,Liberty,0
27652,141,Telfair,97,Lincoln,0
27653,141,Telfair,98,Long,0
27654,141,Telfair,99,Lowndes,0
27655,141,Telfair,100,Lumpkin,0
27656,141,Telfair,101,Macon,0
27657,141,Telfair,102,Madison,0
27658,141,Telfair,103,Marion,0
27659,141,Telfair,104,McDuffie,0
27660,141,Telfair,105,McIntosh,0
27661,141,Telfair,106,Meriwether,0
27662,141,Telfair,107,Miller,0
27663,141,Telfair,108,Mitchell,0
27664,141,Telfair,109,Monroe,0
27665,141,Telfair,110,Montgomery,0
27666,141,Telfair,111,Morgan,0
27667,141,Telfair,112,Murray,0
27668,141,Telfair,113,Muscogee,0
27669,141,Telfair,114,Newton,0
27670,141,Telfair,115,Oconee,0
27671,141,Telfair,116,Oglethorpe,0
27672,141,Telfair,117,Paulding,0
27673,141,Telfair,118,Peach,0
27674,141,Telfair,119,Pickens,0
27675,141,Telfair,120,Pierce,0
27676,141,Telfair,121,Pike,0
27677,141,Telfair,122,Polk,0
27678,141,Telfair,123,Pulaski,0
27679,141,Telfair,124,Putnam,0
27680,141,Telfair,125,Quitman,0
27681,141,Telfair,126,Rabun,0
27682,141,Telfair,127,Randolph,0
27683,141,Telfair,128,Richmond,0
27684,141,Telfair,129,Rockdale,0
27685,141,Telfair,130,Schley,0
27686,141,Telfair,131,Screven,0
27687,141,Telfair,132,Seminole,0
27688,141,Telfair,133,Spalding,0
27689,141,Telfair,134,Stephens,0
27690,141,Telfair,135,Stewart,0
27691,141,Telfair,136,Sumter,0
27692,141,Telfair,137,Talbot,0
27693,141,Telfair,138,Taliaferro,0
27694,141,Telfair,139,Tattnall,0
27695,141,Telfair,140,Taylor,0
27696,141,Telfair,141,Telfair,0
27697,141,Telfair,142,Terrell,0
27698,141,Telfair,143,Thomas,0
27699,141,Telfair,144,Tift,0
27700,141,Telfair,145,Toombs,0
27701,141,Telfair,146,Towns,0
27702,141,Telfair,147,Treutlen,0
27703,141,Telfair,148,Troup,0
27704,141,Telfair,149,Turner,0
27705,141,Telfair,150,Twiggs,0
27706,141,Telfair,151,Union,0
27707,141,Telfair,152,Upson,0
27708,141,Telfair,153,Walker,0
27709,141,Telfair,154,Walton,0
27710,141,Telfair,155,Ware,0
27711,141,Telfair,156,Warren,0
27712,141,Telfair,157,Washington,0
27713,141,Telfair,158,Wayne,0
27714,141,Telfair,159,Webster,0
27715,141,Telfair,160,Wheeler,1
27716,141,Telfair,161,White,0
27717,141,Telfair,162,Whitfield,0
27718,141,Telfair,163,Wilcox,1
27719,141,Telfair,164,Wilkes,0
27720,141,Telfair,165,Wilkinson,0
27721,141,Telfair,166,Worth,0
27722,142,Terrell,0,Appling,0
27723,142,Terrell,1,Atkinson,0
27724,142,Terrell,2,Bacon,0
27725,142,Terrell,3,Baker,0
27726,142,Terrell,4,Baldwin,0
27727,142,Terrell,5,Banks,0
27728,142,Terrell,6,Barrow,0
27729,142,Terrell,7,Bartow,0
27730,142,Terrell,8,Ben,0
27731,142,Terrell,9,Berrien,0
27732,142,Terrell,10,Bibb,0
27733,142,Terrell,11,Bleckley,0
27734,142,Terrell,12,Brantley,0
27735,142,Terrell,13,Brooks,0
27736,142,Terrell,14,Bryan,0
27737,142,Terrell,15,Bulloch,0
27738,142,Terrell,16,Burke,0
27739,142,Terrell,17,Butts,0
27740,142,Terrell,18,Calhoun,1
27741,142,Terrell,19,Camden,0
27742,142,Terrell,20,Candler,0
27743,142,Terrell,21,Carroll,0
27744,142,Terrell,22,Catoosa,0
27745,142,Terrell,23,Charlton,0
27746,142,Terrell,24,Chatham,0
27747,142,Terrell,25,Chattahoochee,0
27748,142,Terrell,26,Chattooga,0
27749,142,Terrell,27,Cherokee,0
27750,142,Terrell,28,Clarke,0
27751,142,Terrell,29,Clay,0
27752,142,Terrell,30,Clayton,0
27753,142,Terrell,31,Clinch,0
27754,142,Terrell,32,Cobb,0
27755,142,Terrell,33,Cobb,0
27756,142,Terrell,34,Cobb,0
27757,142,Terrell,35,Coffee,0
27758,142,Terrell,36,Colquitt,0
27759,142,Terrell,37,Columbia,0
27760,142,Terrell,38,Cook,0
27761,142,Terrell,39,Coweta,0
27762,142,Terrell,40,Crawford,0
27763,142,Terrell,41,Crisp,0
27764,142,Terrell,42,Dade,0
27765,142,Terrell,43,Dawson,0
27766,142,Terrell,44,DeKalb,0
27767,142,Terrell,45,DeKalb,0
27768,142,Terrell,46,DeKalb,0
27769,142,Terrell,47,Decatur,0
27770,142,Terrell,48,Dodge,0
27771,142,Terrell,49,Dooly,0
27772,142,Terrell,50,Dougherty,1
27773,142,Terrell,51,Douglas,0
27774,142,Terrell,52,Early,0
27775,142,Terrell,53,Echols,0
27776,142,Terrell,54,Effingham,0
27777,142,Terrell,55,Elbert,0
27778,142,Terrell,56,Emanuel,0
27779,142,Terrell,57,Evans,0
27780,142,Terrell,58,Fannin,0
27781,142,Terrell,59,Fayette,0
27782,142,Terrell,60,Floyd,0
27783,142,Terrell,61,Forsyth,0
27784,142,Terrell,62,Franklin,0
27785,142,Terrell,63,Fulton,0
27786,142,Terrell,64,Fulton,0
27787,142,Terrell,65,Fulton,0
27788,142,Terrell,66,Gilmer,0
27789,142,Terrell,67,Glascock,0
27790,142,Terrell,68,Glynn,0
27791,142,Terrell,69,Gordon,0
27792,142,Terrell,70,Grady,0
27793,142,Terrell,71,Greene,0
27794,142,Terrell,72,Gwinnett,0
27795,142,Terrell,73,Gwinnett,0
27796,142,Terrell,74,Gwinnett,0
27797,142,Terrell,75,Habersham,0
27798,142,Terrell,76,Hall,0
27799,142,Terrell,77,Hancock,0
27800,142,Terrell,78,Haralson,0
27801,142,Terrell,79,Harris,0
27802,142,Terrell,80,Hart,0
27803,142,Terrell,81,Heard,0
27804,142,Terrell,82,Henry,0
27805,142,Terrell,83,Houston,0
27806,142,Terrell,84,Irwin,0
27807,142,Terrell,85,Jackson,0
27808,142,Terrell,86,Jasper,0
27809,142,Terrell,87,Jeff,0
27810,142,Terrell,88,Jefferson,0
27811,142,Terrell,89,Jenkins,0
27812,142,Terrell,90,Johnson,0
27813,142,Terrell,91,Jones,0
27814,142,Terrell,92,Lamar,0
27815,142,Terrell,93,Lanier,0
27816,142,Terrell,94,Laurens,0
27817,142,Terrell,95,Lee,1
27818,142,Terrell,96,Liberty,0
27819,142,Terrell,97,Lincoln,0
27820,142,Terrell,98,Long,0
27821,142,Terrell,99,Lowndes,0
27822,142,Terrell,100,Lumpkin,0
27823,142,Terrell,101,Macon,0
27824,142,Terrell,102,Madison,0
27825,142,Terrell,103,Marion,0
27826,142,Terrell,104,McDuffie,0
27827,142,Terrell,105,McIntosh,0
27828,142,Terrell,106,Meriwether,0
27829,142,Terrell,107,Miller,0
27830,142,Terrell,108,Mitchell,0
27831,142,Terrell,109,Monroe,0
27832,142,Terrell,110,Montgomery,0
27833,142,Terrell,111,Morgan,0
27834,142,Terrell,112,Murray,0
27835,142,Terrell,113,Muscogee,0
27836,142,Terrell,114,Newton,0
27837,142,Terrell,115,Oconee,0
27838,142,Terrell,116,Oglethorpe,0
27839,142,Terrell,117,Paulding,0
27840,142,Terrell,118,Peach,0
27841,142,Terrell,119,Pickens,0
27842,142,Terrell,120,Pierce,0
27843,142,Terrell,121,Pike,0
27844,142,Terrell,122,Polk,0
27845,142,Terrell,123,Pulaski,0
27846,142,Terrell,124,Putnam,0
27847,142,Terrell,125,Quitman,0
27848,142,Terrell,126,Rabun,0
27849,142,Terrell,127,Randolph,1
27850,142,Terrell,128,Richmond,0
27851,142,Terrell,129,Rockdale,0
27852,142,Terrell,130,Schley,0
27853,142,Terrell,131,Screven,0
27854,142,Terrell,132,Seminole,0
27855,142,Terrell,133,Spalding,0
27856,142,Terrell,134,Stephens,0
27857,142,Terrell,135,Stewart,0
27858,142,Terrell,136,Sumter,1
27859,142,Terrell,137,Talbot,0
27860,142,Terrell,138,Taliaferro,0
27861,142,Terrell,139,Tattnall,0
27862,142,Terrell,140,Taylor,0
27863,142,Terrell,141,Telfair,0
27864,142,Terrell,142,Terrell,0
27865,142,Terrell,143,Thomas,0
27866,142,Terrell,144,Tift,0
27867,142,Terrell,145,Toombs,0
27868,142,Terrell,146,Towns,0
27869,142,Terrell,147,Treutlen,0
27870,142,Terrell,148,Troup,0
27871,142,Terrell,149,Turner,0
27872,142,Terrell,150,Twiggs,0
27873,142,Terrell,151,Union,0
27874,142,Terrell,152,Upson,0
27875,142,Terrell,153,Walker,0
27876,142,Terrell,154,Walton,0
27877,142,Terrell,155,Ware,0
27878,142,Terrell,156,Warren,0
27879,142,Terrell,157,Washington,0
27880,142,Terrell,158,Wayne,0
27881,142,Terrell,159,Webster,1
27882,142,Terrell,160,Wheeler,0
27883,142,Terrell,161,White,0
27884,142,Terrell,162,Whitfield,0
27885,142,Terrell,163,Wilcox,0
27886,142,Terrell,164,Wilkes,0
27887,142,Terrell,165,Wilkinson,0
27888,142,Terrell,166,Worth,0
27889,143,Thomas,0,Appling,0
27890,143,Thomas,1,Atkinson,0
27891,143,Thomas,2,Bacon,0
27892,143,Thomas,3,Baker,0
27893,143,Thomas,4,Baldwin,0
27894,143,Thomas,5,Banks,0
27895,143,Thomas,6,Barrow,0
27896,143,Thomas,7,Bartow,0
27897,143,Thomas,8,Ben,0
27898,143,Thomas,9,Berrien,0
27899,143,Thomas,10,Bibb,0
27900,143,Thomas,11,Bleckley,0
27901,143,Thomas,12,Brantley,0
27902,143,Thomas,13,Brooks,1
27903,143,Thomas,14,Bryan,0
27904,143,Thomas,15,Bulloch,0
27905,143,Thomas,16,Burke,0
27906,143,Thomas,17,Butts,0
27907,143,Thomas,18,Calhoun,0
27908,143,Thomas,19,Camden,0
27909,143,Thomas,20,Candler,0
27910,143,Thomas,21,Carroll,0
27911,143,Thomas,22,Catoosa,0
27912,143,Thomas,23,Charlton,0
27913,143,Thomas,24,Chatham,0
27914,143,Thomas,25,Chattahoochee,0
27915,143,Thomas,26,Chattooga,0
27916,143,Thomas,27,Cherokee,0
27917,143,Thomas,28,Clarke,0
27918,143,Thomas,29,Clay,0
27919,143,Thomas,30,Clayton,0
27920,143,Thomas,31,Clinch,0
27921,143,Thomas,32,Cobb,0
27922,143,Thomas,33,Cobb,0
27923,143,Thomas,34,Cobb,0
27924,143,Thomas,35,Coffee,0
27925,143,Thomas,36,Colquitt,1
27926,143,Thomas,37,Columbia,0
27927,143,Thomas,38,Cook,0
27928,143,Thomas,39,Coweta,0
27929,143,Thomas,40,Crawford,0
27930,143,Thomas,41,Crisp,0
27931,143,Thomas,42,Dade,0
27932,143,Thomas,43,Dawson,0
27933,143,Thomas,44,DeKalb,0
27934,143,Thomas,45,DeKalb,0
27935,143,Thomas,46,DeKalb,0
27936,143,Thomas,47,Decatur,0
27937,143,Thomas,48,Dodge,0
27938,143,Thomas,49,Dooly,0
27939,143,Thomas,50,Dougherty,0
27940,143,Thomas,51,Douglas,0
27941,143,Thomas,52,Early,0
27942,143,Thomas,53,Echols,0
27943,143,Thomas,54,Effingham,0
27944,143,Thomas,55,Elbert,0
27945,143,Thomas,56,Emanuel,0
27946,143,Thomas,57,Evans,0
27947,143,Thomas,58,Fannin,0
27948,143,Thomas,59,Fayette,0
27949,143,Thomas,60,Floyd,0
27950,143,Thomas,61,Forsyth,0
27951,143,Thomas,62,Franklin,0
27952,143,Thomas,63,Fulton,0
27953,143,Thomas,64,Fulton,0
27954,143,Thomas,65,Fulton,0
27955,143,Thomas,66,Gilmer,0
27956,143,Thomas,67,Glascock,0
27957,143,Thomas,68,Glynn,0
27958,143,Thomas,69,Gordon,0
27959,143,Thomas,70,Grady,1
27960,143,Thomas,71,Greene,0
27961,143,Thomas,72,Gwinnett,0
27962,143,Thomas,73,Gwinnett,0
27963,143,Thomas,74,Gwinnett,0
27964,143,Thomas,75,Habersham,0
27965,143,Thomas,76,Hall,0
27966,143,Thomas,77,Hancock,0
27967,143,Thomas,78,Haralson,0
27968,143,Thomas,79,Harris,0
27969,143,Thomas,80,Hart,0
27970,143,Thomas,81,Heard,0
27971,143,Thomas,82,Henry,0
27972,143,Thomas,83,Houston,0
27973,143,Thomas,84,Irwin,0
27974,143,Thomas,85,Jackson,0
27975,143,Thomas,86,Jasper,0
27976,143,Thomas,87,Jeff,0
27977,143,Thomas,88,Jefferson,0
27978,143,Thomas,89,Jenkins,0
27979,143,Thomas,90,Johnson,0
27980,143,Thomas,91,Jones,0
27981,143,Thomas,92,Lamar,0
27982,143,Thomas,93,Lanier,0
27983,143,Thomas,94,Laurens,0
27984,143,Thomas,95,Lee,0
27985,143,Thomas,96,Liberty,0
27986,143,Thomas,97,Lincoln,0
27987,143,Thomas,98,Long,0
27988,143,Thomas,99,Lowndes,0
27989,143,Thomas,100,Lumpkin,0
27990,143,Thomas,101,Macon,0
27991,143,Thomas,102,Madison,0
27992,143,Thomas,103,Marion,0
27993,143,Thomas,104,McDuffie,0
27994,143,Thomas,105,McIntosh,0
27995,143,Thomas,106,Meriwether,0
27996,143,Thomas,107,Miller,0
27997,143,Thomas,108,Mitchell,1
27998,143,Thomas,109,Monroe,0
27999,143,Thomas,110,Montgomery,0
28000,143,Thomas,111,Morgan,0
28001,143,Thomas,112,Murray,0
28002,143,Thomas,113,Muscogee,0
28003,143,Thomas,114,Newton,0
28004,143,Thomas,115,Oconee,0
28005,143,Thomas,116,Oglethorpe,0
28006,143,Thomas,117,Paulding,0
28007,143,Thomas,118,Peach,0
28008,143,Thomas,119,Pickens,0
28009,143,Thomas,120,Pierce,0
28010,143,Thomas,121,Pike,0
28011,143,Thomas,122,Polk,0
28012,143,Thomas,123,Pulaski,0
28013,143,Thomas,124,Putnam,0
28014,143,Thomas,125,Quitman,0
28015,143,Thomas,126,Rabun,0
28016,143,Thomas,127,Randolph,0
28017,143,Thomas,128,Richmond,0
28018,143,Thomas,129,Rockdale,0
28019,143,Thomas,130,Schley,0
28020,143,Thomas,131,Screven,0
28021,143,Thomas,132,Seminole,0
28022,143,Thomas,133,Spalding,0
28023,143,Thomas,134,Stephens,0
28024,143,Thomas,135,Stewart,0
28025,143,Thomas,136,Sumter,0
28026,143,Thomas,137,Talbot,0
28027,143,Thomas,138,Taliaferro,0
28028,143,Thomas,139,Tattnall,0
28029,143,Thomas,140,Taylor,0
28030,143,Thomas,141,Telfair,0
28031,143,Thomas,142,Terrell,0
28032,143,Thomas,143,Thomas,0
28033,143,Thomas,144,Tift,0
28034,143,Thomas,145,Toombs,0
28035,143,Thomas,146,Towns,0
28036,143,Thomas,147,Treutlen,0
28037,143,Thomas,148,Troup,0
28038,143,Thomas,149,Turner,0
28039,143,Thomas,150,Twiggs,0
28040,143,Thomas,151,Union,0
28041,143,Thomas,152,Upson,0
28042,143,Thomas,153,Walker,0
28043,143,Thomas,154,Walton,0
28044,143,Thomas,155,Ware,0
28045,143,Thomas,156,Warren,0
28046,143,Thomas,157,Washington,0
28047,143,Thomas,158,Wayne,0
28048,143,Thomas,159,Webster,0
28049,143,Thomas,160,Wheeler,0
28050,143,Thomas,161,White,0
28051,143,Thomas,162,Whitfield,0
28052,143,Thomas,163,Wilcox,0
28053,143,Thomas,164,Wilkes,0
28054,143,Thomas,165,Wilkinson,0
28055,143,Thomas,166,Worth,0
28056,144,Tift,0,Appling,0
28057,144,Tift,1,Atkinson,0
28058,144,Tift,2,Bacon,0
28059,144,Tift,3,Baker,0
28060,144,Tift,4,Baldwin,0
28061,144,Tift,5,Banks,0
28062,144,Tift,6,Barrow,0
28063,144,Tift,7,Bartow,0
28064,144,Tift,8,Ben,0
28065,144,Tift,9,Berrien,1
28066,144,Tift,10,Bibb,0
28067,144,Tift,11,Bleckley,0
28068,144,Tift,12,Brantley,0
28069,144,Tift,13,Brooks,0
28070,144,Tift,14,Bryan,0
28071,144,Tift,15,Bulloch,0
28072,144,Tift,16,Burke,0
28073,144,Tift,17,Butts,0
28074,144,Tift,18,Calhoun,0
28075,144,Tift,19,Camden,0
28076,144,Tift,20,Candler,0
28077,144,Tift,21,Carroll,0
28078,144,Tift,22,Catoosa,0
28079,144,Tift,23,Charlton,0
28080,144,Tift,24,Chatham,0
28081,144,Tift,25,Chattahoochee,0
28082,144,Tift,26,Chattooga,0
28083,144,Tift,27,Cherokee,0
28084,144,Tift,28,Clarke,0
28085,144,Tift,29,Clay,0
28086,144,Tift,30,Clayton,0
28087,144,Tift,31,Clinch,0
28088,144,Tift,32,Cobb,0
28089,144,Tift,33,Cobb,0
28090,144,Tift,34,Cobb,0
28091,144,Tift,35,Coffee,0
28092,144,Tift,36,Colquitt,1
28093,144,Tift,37,Columbia,0
28094,144,Tift,38,Cook,1
28095,144,Tift,39,Coweta,0
28096,144,Tift,40,Crawford,0
28097,144,Tift,41,Crisp,0
28098,144,Tift,42,Dade,0
28099,144,Tift,43,Dawson,0
28100,144,Tift,44,DeKalb,0
28101,144,Tift,45,DeKalb,0
28102,144,Tift,46,DeKalb,0
28103,144,Tift,47,Decatur,0
28104,144,Tift,48,Dodge,0
28105,144,Tift,49,Dooly,0
28106,144,Tift,50,Dougherty,0
28107,144,Tift,51,Douglas,0
28108,144,Tift,52,Early,0
28109,144,Tift,53,Echols,0
28110,144,Tift,54,Effingham,0
28111,144,Tift,55,Elbert,0
28112,144,Tift,56,Emanuel,0
28113,144,Tift,57,Evans,0
28114,144,Tift,58,Fannin,0
28115,144,Tift,59,Fayette,0
28116,144,Tift,60,Floyd,0
28117,144,Tift,61,Forsyth,0
28118,144,Tift,62,Franklin,0
28119,144,Tift,63,Fulton,0
28120,144,Tift,64,Fulton,0
28121,144,Tift,65,Fulton,0
28122,144,Tift,66,Gilmer,0
28123,144,Tift,67,Glascock,0
28124,144,Tift,68,Glynn,0
28125,144,Tift,69,Gordon,0
28126,144,Tift,70,Grady,0
28127,144,Tift,71,Greene,0
28128,144,Tift,72,Gwinnett,0
28129,144,Tift,73,Gwinnett,0
28130,144,Tift,74,Gwinnett,0
28131,144,Tift,75,Habersham,0
28132,144,Tift,76,Hall,0
28133,144,Tift,77,Hancock,0
28134,144,Tift,78,Haralson,0
28135,144,Tift,79,Harris,0
28136,144,Tift,80,Hart,0
28137,144,Tift,81,Heard,0
28138,144,Tift,82,Henry,0
28139,144,Tift,83,Houston,0
28140,144,Tift,84,Irwin,1
28141,144,Tift,85,Jackson,0
28142,144,Tift,86,Jasper,0
28143,144,Tift,87,Jeff,0
28144,144,Tift,88,Jefferson,0
28145,144,Tift,89,Jenkins,0
28146,144,Tift,90,Johnson,0
28147,144,Tift,91,Jones,0
28148,144,Tift,92,Lamar,0
28149,144,Tift,93,Lanier,0
28150,144,Tift,94,Laurens,0
28151,144,Tift,95,Lee,0
28152,144,Tift,96,Liberty,0
28153,144,Tift,97,Lincoln,0
28154,144,Tift,98,Long,0
28155,144,Tift,99,Lowndes,0
28156,144,Tift,100,Lumpkin,0
28157,144,Tift,101,Macon,0
28158,144,Tift,102,Madison,0
28159,144,Tift,103,Marion,0
28160,144,Tift,104,McDuffie,0
28161,144,Tift,105,McIntosh,0
28162,144,Tift,106,Meriwether,0
28163,144,Tift,107,Miller,0
28164,144,Tift,108,Mitchell,0
28165,144,Tift,109,Monroe,0
28166,144,Tift,110,Montgomery,0
28167,144,Tift,111,Morgan,0
28168,144,Tift,112,Murray,0
28169,144,Tift,113,Muscogee,0
28170,144,Tift,114,Newton,0
28171,144,Tift,115,Oconee,0
28172,144,Tift,116,Oglethorpe,0
28173,144,Tift,117,Paulding,0
28174,144,Tift,118,Peach,0
28175,144,Tift,119,Pickens,0
28176,144,Tift,120,Pierce,0
28177,144,Tift,121,Pike,0
28178,144,Tift,122,Polk,0
28179,144,Tift,123,Pulaski,0
28180,144,Tift,124,Putnam,0
28181,144,Tift,125,Quitman,0
28182,144,Tift,126,Rabun,0
28183,144,Tift,127,Randolph,0
28184,144,Tift,128,Richmond,0
28185,144,Tift,129,Rockdale,0
28186,144,Tift,130,Schley,0
28187,144,Tift,131,Screven,0
28188,144,Tift,132,Seminole,0
28189,144,Tift,133,Spalding,0
28190,144,Tift,134,Stephens,0
28191,144,Tift,135,Stewart,0
28192,144,Tift,136,Sumter,0
28193,144,Tift,137,Talbot,0
28194,144,Tift,138,Taliaferro,0
28195,144,Tift,139,Tattnall,0
28196,144,Tift,140,Taylor,0
28197,144,Tift,141,Telfair,0
28198,144,Tift,142,Terrell,0
28199,144,Tift,143,Thomas,0
28200,144,Tift,144,Tift,0
28201,144,Tift,145,Toombs,0
28202,144,Tift,146,Towns,0
28203,144,Tift,147,Treutlen,0
28204,144,Tift,148,Troup,0
28205,144,Tift,149,Turner,1
28206,144,Tift,150,Twiggs,0
28207,144,Tift,151,Union,0
28208,144,Tift,152,Upson,0
28209,144,Tift,153,Walker,0
28210,144,Tift,154,Walton,0
28211,144,Tift,155,Ware,0
28212,144,Tift,156,Warren,0
28213,144,Tift,157,Washington,0
28214,144,Tift,158,Wayne,0
28215,144,Tift,159,Webster,0
28216,144,Tift,160,Wheeler,0
28217,144,Tift,161,White,0
28218,144,Tift,162,Whitfield,0
28219,144,Tift,163,Wilcox,0
28220,144,Tift,164,Wilkes,0
28221,144,Tift,165,Wilkinson,0
28222,144,Tift,166,Worth,1
28223,145,Toombs,0,Appling,1
28224,145,Toombs,1,Atkinson,0
28225,145,Toombs,2,Bacon,0
28226,145,Toombs,3,Baker,0
28227,145,Toombs,4,Baldwin,0
28228,145,Toombs,5,Banks,0
28229,145,Toombs,6,Barrow,0
28230,145,Toombs,7,Bartow,0
28231,145,Toombs,8,Ben,0
28232,145,Toombs,9,Berrien,0
28233,145,Toombs,10,Bibb,0
28234,145,Toombs,11,Bleckley,0
28235,145,Toombs,12,Brantley,0
28236,145,Toombs,13,Brooks,0
28237,145,Toombs,14,Bryan,0
28238,145,Toombs,15,Bulloch,0
28239,145,Toombs,16,Burke,0
28240,145,Toombs,17,Butts,0
28241,145,Toombs,18,Calhoun,0
28242,145,Toombs,19,Camden,0
28243,145,Toombs,20,Candler,1
28244,145,Toombs,21,Carroll,0
28245,145,Toombs,22,Catoosa,0
28246,145,Toombs,23,Charlton,0
28247,145,Toombs,24,Chatham,0
28248,145,Toombs,25,Chattahoochee,0
28249,145,Toombs,26,Chattooga,0
28250,145,Toombs,27,Cherokee,0
28251,145,Toombs,28,Clarke,0
28252,145,Toombs,29,Clay,0
28253,145,Toombs,30,Clayton,0
28254,145,Toombs,31,Clinch,0
28255,145,Toombs,32,Cobb,0
28256,145,Toombs,33,Cobb,0
28257,145,Toombs,34,Cobb,0
28258,145,Toombs,35,Coffee,0
28259,145,Toombs,36,Colquitt,0
28260,145,Toombs,37,Columbia,0
28261,145,Toombs,38,Cook,0
28262,145,Toombs,39,Coweta,0
28263,145,Toombs,40,Crawford,0
28264,145,Toombs,41,Crisp,0
28265,145,Toombs,42,Dade,0
28266,145,Toombs,43,Dawson,0
28267,145,Toombs,44,DeKalb,0
28268,145,Toombs,45,DeKalb,0
28269,145,Toombs,46,DeKalb,0
28270,145,Toombs,47,Decatur,0
